Time,Power
2022-12-09 01:09:50.420477568,157303
2022-12-09 01:09:50.523170649,153416
2022-12-09 01:09:50.625973209,148199
2022-12-09 01:09:50.728980575,138283
2022-12-09 01:09:50.831845422,148342
2022-12-09 01:09:50.934536276,152761
2022-12-09 01:09:51.037266392,160468
2022-12-09 01:09:51.139881488,166083
2022-12-09 01:09:51.242506509,162447
2022-12-09 01:09:51.345203468,158333
2022-12-09 01:09:51.447772788,155774
2022-12-09 01:09:51.550123276,152033
2022-12-09 01:09:51.652864360,142338
2022-12-09 01:09:51.755573846,152704
2022-12-09 01:09:51.858352335,157621
2022-12-09 01:09:51.960965473,164669
2022-12-09 01:09:52.063564751,163967
2022-12-09 01:09:52.166109364,159505
2022-12-09 01:09:52.268751593,161451
2022-12-09 01:09:52.371413752,153064
2022-12-09 01:09:52.474114098,142959
2022-12-09 01:09:52.576771790,142878
2022-12-09 01:09:52.679514058,154178
2022-12-09 01:09:52.782339616,158794
2022-12-09 01:09:52.884135670,165495
2022-12-09 01:09:52.985885270,164499
2022-12-09 01:09:53.087619567,159799
2022-12-09 01:09:53.189318582,159191
2022-12-09 01:09:53.291045661,154831
2022-12-09 01:09:53.392815939,139532
2022-12-09 01:09:53.494520061,147486
2022-12-09 01:09:53.596243440,156769
2022-12-09 01:09:53.697939523,162030
2022-12-09 01:09:53.799714698,160559
2022-12-09 01:09:53.901539102,160739
2022-12-09 01:09:54.003300608,156654
2022-12-09 01:09:54.105046928,154242
2022-12-09 01:09:54.206754127,150558
2022-12-09 01:09:54.308589679,138694
2022-12-09 01:09:54.410402660,144058
2022-12-09 01:09:54.512222688,154472
2022-12-09 01:09:54.618141240,166263
2022-12-09 01:09:54.723024385,160444
2022-12-09 01:09:54.824838500,156122
2022-12-09 01:09:54.926626141,154300
2022-12-09 01:09:55.028506040,149641
2022-12-09 01:09:55.130274378,140862
2022-12-09 01:09:55.231984830,151232
2022-12-09 01:09:55.333731261,156883
2022-12-09 01:09:55.435440017,164319
2022-12-09 01:09:55.537147572,162504
2022-12-09 01:09:55.638801567,161745
2022-12-09 01:09:55.740514827,152294
2022-12-09 01:09:55.842366939,126242
2022-12-09 01:09:55.944590024,94052
2022-12-09 01:09:56.047014035,81771
2022-12-09 01:09:56.149449853,77132
2022-12-09 01:09:56.251855270,75105
2022-12-09 01:09:56.354247071,74269
2022-12-09 01:09:56.456670191,73971
2022-12-09 01:09:56.558989344,105719
2022-12-09 01:09:56.661725723,134314
2022-12-09 01:09:56.764481503,144051
2022-12-09 01:09:56.867305368,142986
2022-12-09 01:09:56.970115637,155525
2022-12-09 01:09:57.072941970,157530
2022-12-09 01:09:57.175743707,149952
2022-12-09 01:09:57.278523993,154585
2022-12-09 01:09:57.380356764,158557
2022-12-09 01:09:57.482137270,148831
2022-12-09 01:09:57.583813792,153760
2022-12-09 01:09:57.685469245,158851
2022-12-09 01:09:57.787185779,149240
2022-12-09 01:09:57.888972656,153466
2022-12-09 01:09:57.990703425,158944
2022-12-09 01:09:58.092538060,156818
2022-12-09 01:09:58.194319305,152876
2022-12-09 01:09:58.296092692,158944
2022-12-09 01:09:58.397936403,153931
2022-12-09 01:09:58.499706590,153465
2022-12-09 01:09:58.601487245,159439
2022-12-09 01:09:58.703246094,155287
2022-12-09 01:09:58.804970141,152050
2022-12-09 01:09:58.906651235,158851
2022-12-09 01:09:59.008430588,156409
2022-12-09 01:09:59.110192389,150633
2022-12-09 01:09:59.211984004,158618
2022-12-09 01:09:59.313771720,159001
2022-12-09 01:09:59.415596178,152107
2022-12-09 01:09:59.517388844,158118
